[2025-12-19 17:57:07.855336] Comen ant entrenament de la xarxa.
Neurones d'entrada: 2
Neurones de capes ocultes: 16
Capes ocultes: 2
Neurones de sortida: 1
Taxa d'aprenentatge: 0.001
Deca ment de pesos: 0.0001
Funci  de p rdua: Binary Cross Entropy Loss
Optimitzador: Adam
 poques: 200
[2025-12-19 17:57:08.142993]  poca 01   train loss: 0.4540   val loss: 0.4140
 poca 740   train loss: 0.0861   val loss: 0.0715
 poca 741   train loss: 0.0775   val loss: 0.0719
 poca 742   train loss: 0.1041   val loss: 0.0728
 poca 743   train loss: 0.0838   val loss: 0.0708
 poca 744   train loss: 0.0473   val loss: 0.0707
 poca 745   train loss: 0.0952   val loss: 0.0706
 poca 746   train loss: 0.0274   val loss: 0.0731
 poca 747   train loss: 0.0652   val loss: 0.0708
 poca 748   train loss: 0.0842   val loss: 0.0715
 poca 749   train loss: 0.0864   val loss: 0.0726
 poca 750   train loss: 0.0662   val loss: 0.0711
 poca 751   train loss: 0.0649   val loss: 0.0706
 poca 752   train loss: 0.0624   val loss: 0.0719
 poca 753   train loss: 0.1228   val loss: 0.0709
 poca 754   train loss: 0.0878   val loss: 0.0708
 poca 755   train loss: 0.0450   val loss: 0.0718
 poca 756   train loss: 0.0608   val loss: 0.0705
 poca 757   train loss: 0.0936   val loss: 0.0715
 poca 758   train loss: 0.0517   val loss: 0.0713
 poca 759   train loss: 0.0498   val loss: 0.0708
Test Loss: 0.0761, Percentatje d'encert: 90.3000%
Resumint l'entrenament des de l' poca 760
Taxa d'aprenentatge: 1e-05
Deca ment de pesos: 0.0001
 poca 760   train loss: 0.0551   val loss: 0.0757
 poca 761   train loss: 0.0709   val loss: 0.0789
 poca 762   train loss: 0.1055   val loss: 0.0756
 poca 763   train loss: 0.0550   val loss: 0.0766
 poca 764   train loss: 0.1255   val loss: 0.0777
 poca 765   train loss: 0.0600   val loss: 0.0767
 poca 766   train loss: 0.0787   val loss: 0.0782
 poca 767   train loss: 0.1129   val loss: 0.0757
 poca 768   train loss: 0.0623   val loss: 0.0769
 poca 769   train loss: 0.0852   val loss: 0.0777
 poca 770   train loss: 0.0546   val loss: 0.0762
 poca 771   train loss: 0.0729   val loss: 0.0765
 poca 772   train loss: 0.0659   val loss: 0.0766
 poca 773   train loss: 0.0678   val loss: 0.0794
 poca 774   train loss: 0.0907   val loss: 0.0763
 poca 775   train loss: 0.0945   val loss: 0.0760
 poca 776   train loss: 0.0421   val loss: 0.0770
 poca 777   train loss: 0.0471   val loss: 0.0772
 poca 778   train loss: 0.0841   val loss: 0.0777
 poca 779   train loss: 0.0801   val loss: 0.0760
 poca 780   train loss: 0.0772   val loss: 0.0776
 poca 781   train loss: 0.0434   val loss: 0.0777
 poca 782   train loss: 0.0992   val loss: 0.0766
 poca 783   train loss: 0.1059   val loss: 0.0772
 poca 784   train loss: 0.0849   val loss: 0.0768
 poca 785   train loss: 0.0591   val loss: 0.0780
 poca 786   train loss: 0.0618   val loss: 0.0767
 poca 787   train loss: 0.0709   val loss: 0.0783
 poca 788   train loss: 0.0919   val loss: 0.0768
 poca 789   train loss: 0.0790   val loss: 0.0764
 poca 790   train loss: 0.0917   val loss: 0.0773
 poca 791   train loss: 0.0534   val loss: 0.0776
 poca 792   train loss: 0.0753   val loss: 0.0778
 poca 793   train loss: 0.0570   val loss: 0.0775
 poca 794   train loss: 0.0959   val loss: 0.0772
 poca 795   train loss: 0.1237   val loss: 0.0772
 poca 796   train loss: 0.0881   val loss: 0.0770
 poca 797   train loss: 0.0930   val loss: 0.0778
 poca 798   train loss: 0.0373   val loss: 0.0774
 poca 799   train loss: 0.0485   val loss: 0.0774
 poca 800   train loss: 0.1240   val loss: 0.0770
 poca 801   train loss: 0.1341   val loss: 0.0772
 poca 802   train loss: 0.0791   val loss: 0.0774
Early stopping activat.
Test Loss: 0.0733, Percentatje d'encert: 89.6000%
Resumint l'entrenament des de l' poca 803
Taxa d'aprenentatge: 1e-05
Deca ment de pesos: 0.0001
 poca 803   train loss: 0.0814   val loss: 0.0798
 poca 804   train loss: 0.0582   val loss: 0.0786
 poca 805   train loss: 0.0897   val loss: 0.0793
 poca 806   train loss: 0.0581   val loss: 0.0791
 poca 807   train loss: 0.0797   val loss: 0.0778
 poca 808   train loss: 0.0636   val loss: 0.0795
 poca 809   train loss: 0.0436   val loss: 0.0803
 poca 810   train loss: 0.1102   val loss: 0.0790
 poca 811   train loss: 0.1272   val loss: 0.0789
 poca 812   train loss: 0.0532   val loss: 0.0792
 poca 813   train loss: 0.0815   val loss: 0.0790
 poca 814   train loss: 0.1127   val loss: 0.0790
 poca 815   train loss: 0.0998   val loss: 0.0791
 poca 816   train loss: 0.1374   val loss: 0.0796
 poca 817   train loss: 0.0272   val loss: 0.0780
 poca 818   train loss: 0.0467   val loss: 0.0794
 poca 819   train loss: 0.0675   val loss: 0.0793
 poca 820   train loss: 0.0523   val loss: 0.0792
 poca 821   train loss: 0.0476   val loss: 0.0788
 poca 822   train loss: 0.1194   val loss: 0.0778
 poca 823   train loss: 0.0605   val loss: 0.0780
 poca 824   train loss: 0.0997   val loss: 0.0789
 poca 825   train loss: 0.0647   val loss: 0.0787
 poca 826   train loss: 0.0858   val loss: 0.0783
 poca 827   train loss: 0.0664   val loss: 0.0784
 poca 828   train loss: 0.0995   val loss: 0.0789
 poca 829   train loss: 0.0736   val loss: 0.0793
 poca 830   train loss: 0.0935   val loss: 0.0804
 poca 831   train loss: 0.0816   val loss: 0.0787
 poca 832   train loss: 0.0392   val loss: 0.0788
 poca 833   train loss: 0.0463   val loss: 0.0785
 poca 834   train loss: 0.0462   val loss: 0.0788
 poca 835   train loss: 0.0925   val loss: 0.0784
 poca 836   train loss: 0.0957   val loss: 0.0786
 poca 837   train loss: 0.0958   val loss: 0.0781
 poca 838   train loss: 0.0823   val loss: 0.0791
 poca 839   train loss: 0.1107   val loss: 0.0784
 poca 840   train loss: 0.0485   val loss: 0.0794
 poca 841   train loss: 0.0342   val loss: 0.0783
 poca 842   train loss: 0.1106   val loss: 0.0786
 poca 843   train loss: 0.1008   val loss: 0.0787
 poca 844   train loss: 0.0482   val loss: 0.0790
 poca 845   train loss: 0.1174   val loss: 0.0785
 poca 846   train loss: 0.0495   val loss: 0.0784
 poca 847   train loss: 0.0392   val loss: 0.0793
Early stopping activat.
Test Loss: 0.0816, Percentatje d'encert: 89.1000%
Resumint l'entrenament des de l' poca 848
Taxa d'aprenentatge: 1e-05
Deca ment de pesos: 0.0001
 poca 848   train loss: 0.0651   val loss: 0.0792
 poca 849   train loss: 0.1249   val loss: 0.0796
 poca 850   train loss: 0.1357   val loss: 0.0793
 poca 851   train loss: 0.1267   val loss: 0.0793
 poca 852   train loss: 0.0546   val loss: 0.0792
 poca 853   train loss: 0.0751   val loss: 0.0797
 poca 854   train loss: 0.0882   val loss: 0.0794
 poca 855   train loss: 0.0611   val loss: 0.0800
 poca 856   train loss: 0.0424   val loss: 0.0799
 poca 857   train loss: 0.0905   val loss: 0.0805
 poca 858   train loss: 0.0354   val loss: 0.0800
 poca 859   train loss: 0.0245   val loss: 0.0796
 poca 860   train loss: 0.0360   val loss: 0.0799
 poca 861   train loss: 0.0432   val loss: 0.0796
 poca 862   train loss: 0.0998   val loss: 0.0795
 poca 863   train loss: 0.0722   val loss: 0.0797
 poca 864   train loss: 0.1118   val loss: 0.0795
 poca 865   train loss: 0.0826   val loss: 0.0791
 poca 866   train loss: 0.0665   val loss: 0.0795
 poca 867   train loss: 0.0467   val loss: 0.0795
 poca 868   train loss: 0.0871   val loss: 0.0793
 poca 869   train loss: 0.0570   val loss: 0.0796
 poca 870   train loss: 0.1109   val loss: 0.0797
 poca 871   train loss: 0.1088   val loss: 0.0796
 poca 872   train loss: 0.1225   val loss: 0.0796
 poca 873   train loss: 0.0580   val loss: 0.0796
 poca 874   train loss: 0.1460   val loss: 0.0796
 poca 875   train loss: 0.1227   val loss: 0.0794
 poca 876   train loss: 0.1534   val loss: 0.0794
 poca 877   train loss: 0.0456   val loss: 0.0802
 poca 878   train loss: 0.0611   val loss: 0.0797
 poca 879   train loss: 0.0401   val loss: 0.0795
 poca 880   train loss: 0.0607   val loss: 0.0799
 poca 881   train loss: 0.0564   val loss: 0.0796
 poca 882   train loss: 0.0675   val loss: 0.0800
 poca 883   train loss: 0.0278   val loss: 0.0792
 poca 884   train loss: 0.1166   val loss: 0.0793
 poca 885   train loss: 0.1262   val loss: 0.0802
 poca 886   train loss: 0.0728   val loss: 0.0792
 poca 887   train loss: 0.0677   val loss: 0.0794
 poca 888   train loss: 0.0432   val loss: 0.0792
 poca 889   train loss: 0.0612   val loss: 0.0795
 poca 890   train loss: 0.0371   val loss: 0.0793
 poca 891   train loss: 0.0848   val loss: 0.0796
 poca 892   train loss: 0.0529   val loss: 0.0799
 poca 893   train loss: 0.0614   val loss: 0.0799
 poca 894   train loss: 0.0686   val loss: 0.0793
 poca 895   train loss: 0.1018   val loss: 0.0800
 poca 896   train loss: 0.0386   val loss: 0.0800
 poca 897   train loss: 0.0666   val loss: 0.0791
 poca 898   train loss: 0.0804   val loss: 0.0798
 poca 899   train loss: 0.0840   val loss: 0.0793
 poca 900   train loss: 0.0761   val loss: 0.0790
 poca 901   train loss: 0.0497   val loss: 0.0794
 poca 902   train loss: 0.1095   val loss: 0.0794
 poca 903   train loss: 0.1017   val loss: 0.0793
 poca 904   train loss: 0.0366   val loss: 0.0796
 poca 905   train loss: 0.0962   val loss: 0.0791
 poca 906   train loss: 0.0391   val loss: 0.0795
 poca 907   train loss: 0.0713   val loss: 0.0796
 poca 908   train loss: 0.0824   val loss: 0.0791
 poca 909   train loss: 0.1135   val loss: 0.0794
 poca 910   train loss: 0.1425   val loss: 0.0793
 poca 911   train loss: 0.0648   val loss: 0.0791
 poca 912   train loss: 0.1045   val loss: 0.0795
 poca 913   train loss: 0.0261   val loss: 0.0794
 poca 914   train loss: 0.0922   val loss: 0.0794
 poca 915   train loss: 0.0531   val loss: 0.0794
 poca 916   train loss: 0.0919   val loss: 0.0796
 poca 917   train loss: 0.0492   val loss: 0.0794
 poca 918   train loss: 0.0736   val loss: 0.0795
 poca 919   train loss: 0.0883   val loss: 0.0809
 poca 920   train loss: 0.1119   val loss: 0.0796
 poca 921   train loss: 0.0447   val loss: 0.0794
 poca 922   train loss: 0.0630   val loss: 0.0810
 poca 923   train loss: 0.1099   val loss: 0.0798
 poca 924   train loss: 0.0321   val loss: 0.0791
 poca 925   train loss: 0.0572   val loss: 0.0798
 poca 926   train loss: 0.0193   val loss: 0.0795
 poca 927   train loss: 0.1163   val loss: 0.0793
 poca 928   train loss: 0.0821   val loss: 0.0796
 poca 929   train loss: 0.0344   val loss: 0.0798
 poca 930   train loss: 0.0240   val loss: 0.0792
 poca 931   train loss: 0.0383   val loss: 0.0797
 poca 932   train loss: 0.0693   val loss: 0.0815
 poca 933   train loss: 0.0501   val loss: 0.0794
 poca 934   train loss: 0.0767   val loss: 0.0799
 poca 935   train loss: 0.0697   val loss: 0.0800
 poca 936   train loss: 0.0330   val loss: 0.0797
 poca 937   train loss: 0.0966   val loss: 0.0795
 poca 938   train loss: 0.0769   val loss: 0.0796
 poca 939   train loss: 0.0512   val loss: 0.0797
 poca 940   train loss: 0.0935   val loss: 0.0798
Early stopping activat.
Test Loss: 0.0812, Percentatje d'encert: 90.0000%
Resumint l'entrenament des de l' poca 941
Taxa d'aprenentatge: 1e-05
Deca ment de pesos: 0.0001
 poca 941   train loss: 0.0593   val loss: 0.0756
 poca 942   train loss: 0.0953   val loss: 0.0760
 poca 943   train loss: 0.0845   val loss: 0.0756
 poca 944   train loss: 0.0409   val loss: 0.0755
 poca 945   train loss: 0.1308   val loss: 0.0757
 poca 946   train loss: 0.0934   val loss: 0.0757
 poca 947   train loss: 0.1012   val loss: 0.0769
 poca 948   train loss: 0.0357   val loss: 0.0759
 poca 949   train loss: 0.0722   val loss: 0.0760
 poca 950   train loss: 0.2075   val loss: 0.0754
 poca 951   train loss: 0.0645   val loss: 0.0758
 poca 952   train loss: 0.0900   val loss: 0.0758
 poca 953   train loss: 0.0647   val loss: 0.0768
 poca 954   train loss: 0.0443   val loss: 0.0756
 poca 955   train loss: 0.0718   val loss: 0.0759
 poca 956   train loss: 0.0617   val loss: 0.0753
 poca 957   train loss: 0.1020   val loss: 0.0757
 poca 958   train loss: 0.0196   val loss: 0.0755
 poca 959   train loss: 0.0712   val loss: 0.0755
 poca 960   train loss: 0.0752   val loss: 0.0763
 poca 961   train loss: 0.1693   val loss: 0.0763
 poca 962   train loss: 0.0935   val loss: 0.0758
 poca 963   train loss: 0.1010   val loss: 0.0757
 poca 964   train loss: 0.1141   val loss: 0.0758
 poca 965   train loss: 0.1212   val loss: 0.0760
 poca 966   train loss: 0.0702   val loss: 0.0758
 poca 967   train loss: 0.1175   val loss: 0.0764
 poca 968   train loss: 0.0520   val loss: 0.0763
 poca 969   train loss: 0.0595   val loss: 0.0762
 poca 970   train loss: 0.1127   val loss: 0.0762
 poca 971   train loss: 0.0926   val loss: 0.0756
 poca 972   train loss: 0.0461   val loss: 0.0756
 poca 973   train loss: 0.0719   val loss: 0.0755
 poca 974   train loss: 0.0787   val loss: 0.0767
 poca 975   train loss: 0.0838   val loss: 0.0755
 poca 976   train loss: 0.0694   val loss: 0.0757
 poca 977   train loss: 0.0837   val loss: 0.0758
 poca 978   train loss: 0.0745   val loss: 0.0766
 poca 979   train loss: 0.0659   val loss: 0.0756
 poca 980   train loss: 0.0459   val loss: 0.0757
 poca 981   train loss: 0.0342   val loss: 0.0758
 poca 982   train loss: 0.0578   val loss: 0.0762
 poca 983   train loss: 0.0541   val loss: 0.0760
 poca 984   train loss: 0.0760   val loss: 0.0760
 poca 985   train loss: 0.0749   val loss: 0.0759
 poca 986   train loss: 0.0874   val loss: 0.0756
 poca 987   train loss: 0.0875   val loss: 0.0758
 poca 988   train loss: 0.0614   val loss: 0.0759
 poca 989   train loss: 0.0563   val loss: 0.0756
 poca 990   train loss: 0.1187   val loss: 0.0757
 poca 991   train loss: 0.1119   val loss: 0.0759
 poca 992   train loss: 0.0883   val loss: 0.0758
 poca 993   train loss: 0.0563   val loss: 0.0759
 poca 994   train loss: 0.0922   val loss: 0.0758
 poca 995   train loss: 0.1150   val loss: 0.0757
 poca 996   train loss: 0.0826   val loss: 0.0765
Early stopping activat.
Test Loss: 0.0776, Percentatje d'encert: 91.5000%
Resumint l'entrenament des de l' poca 997
Taxa d'aprenentatge: 1e-05
Deca ment de pesos: 0.0001
 poca 997   train loss: 0.0289   val loss: 0.0793
 poca 998   train loss: 0.0815   val loss: 0.0795
 poca 999   train loss: 0.1031   val loss: 0.0794
 poca 1000   train loss: 0.0574   val loss: 0.0791
 poca 1001   train loss: 0.0611   val loss: 0.0793
 poca 1002   train loss: 0.0659   val loss: 0.0793
 poca 1003   train loss: 0.0824   val loss: 0.0815
 poca 1004   train loss: 0.1360   val loss: 0.0792
 poca 1005   train loss: 0.0716   val loss: 0.0791
 poca 1006   train loss: 0.0510   val loss: 0.0795
 poca 1007   train loss: 0.1477   val loss: 0.0796
 poca 1008   train loss: 0.1115   val loss: 0.0796
 poca 1009   train loss: 0.0923   val loss: 0.0790
 poca 1010   train loss: 0.0516   val loss: 0.0791
 poca 1011   train loss: 0.1001   val loss: 0.0790
 poca 1012   train loss: 0.1059   val loss: 0.0790
 poca 1013   train loss: 0.1374   val loss: 0.0792
 poca 1014   train loss: 0.1197   val loss: 0.0793
 poca 1015   train loss: 0.1041   val loss: 0.0791
 poca 1016   train loss: 0.0863   val loss: 0.0800
 poca 1017   train loss: 0.0972   val loss: 0.0795
 poca 1018   train loss: 0.0514   val loss: 0.0790
 poca 1019   train loss: 0.1222   val loss: 0.0794
 poca 1020   train loss: 0.0934   val loss: 0.0799
 poca 1021   train loss: 0.0647   val loss: 0.0810
 poca 1022   train loss: 0.0970   val loss: 0.0791
 poca 1023   train loss: 0.0552   val loss: 0.0794
 poca 1024   train loss: 0.0919   val loss: 0.0791
 poca 1025   train loss: 0.0664   val loss: 0.0793
 poca 1026   train loss: 0.0713   val loss: 0.0798
 poca 1027   train loss: 0.0512   val loss: 0.0794
 poca 1028   train loss: 0.0848   val loss: 0.0801
 poca 1029   train loss: 0.0321   val loss: 0.0801
 poca 1030   train loss: 0.0490   val loss: 0.0791
 poca 1031   train loss: 0.1320   val loss: 0.0798
 poca 1032   train loss: 0.0552   val loss: 0.0794
 poca 1033   train loss: 0.0425   val loss: 0.0798
 poca 1034   train loss: 0.0848   val loss: 0.0793
 poca 1035   train loss: 0.0851   val loss: 0.0790
 poca 1036   train loss: 0.0402   val loss: 0.0795
 poca 1037   train loss: 0.0417   val loss: 0.0798
 poca 1038   train loss: 0.0671   val loss: 0.0791
 poca 1039   train loss: 0.1058   val loss: 0.0792
 poca 1040   train loss: 0.0871   val loss: 0.0796
 poca 1041   train loss: 0.0867   val loss: 0.0798
 poca 1042   train loss: 0.0981   val loss: 0.0795
 poca 1043   train loss: 0.0571   val loss: 0.0800
 poca 1044   train loss: 0.0322   val loss: 0.0793
 poca 1045   train loss: 0.0571   val loss: 0.0794
 poca 1046   train loss: 0.0468   val loss: 0.0797
 poca 1047   train loss: 0.0315   val loss: 0.0796
 poca 1048   train loss: 0.0480   val loss: 0.0796
 poca 1049   train loss: 0.0700   val loss: 0.0792
 poca 1050   train loss: 0.0818   val loss: 0.0799
 poca 1051   train loss: 0.0792   val loss: 0.0797
Early stopping activat.
Test Loss: 0.0774, Percentatje d'encert: 89.7000%
Comen ant entrenament de la xarxa.
Neurones d'entrada: 2
Neurones de capes ocultes: 4
Capes ocultes: 1
Neurones de sortida: 1
Taxa d'aprenentatge: 1e-05
Deca ment de pesos: 0.0001
Funci  de p rdua: Mean Squared Error Loss
Optimitzador: Adam
 poques: 200
 poca 01   train loss: 0.1470   val loss: 0.2650
 poca 02   train loss: 0.2142   val loss: 0.2594
 poca 03   train loss: 0.2276   val loss: 0.2542
 poca 04   train loss: 0.2846   val loss: 0.2495
 poca 05   train loss: 0.2923   val loss: 0.2452
 poca 06   train loss: 0.2191   val loss: 0.2414
 poca 07   train loss: 0.2431   val loss: 0.2380
 poca 08   train loss: 0.1821   val loss: 0.2350
 poca 09   train loss: 0.3387   val loss: 0.2323
 poca 10   train loss: 0.1485   val loss: 0.2300
 poca 11   train loss: 0.2692   val loss: 0.2280
 poca 12   train loss: 0.1834   val loss: 0.2263
 poca 13   train loss: 0.2244   val loss: 0.2247
 poca 14   train loss: 0.2511   val loss: 0.2234
 poca 15   train loss: 0.2151   val loss: 0.2223
 poca 16   train loss: 0.1662   val loss: 0.2213
 poca 17   train loss: 0.2273   val loss: 0.2205
 poca 18   train loss: 0.2149   val loss: 0.2198
 poca 19   train loss: 0.2252   val loss: 0.2192
 poca 20   train loss: 0.2214   val loss: 0.2186
 poca 21   train loss: 0.1789   val loss: 0.2182
 poca 22   train loss: 0.2350   val loss: 0.2177
 poca 23   train loss: 0.2000   val loss: 0.2174
 poca 24   train loss: 0.2456   val loss: 0.2170
 poca 25   train loss: 0.2125   val loss: 0.2167
 poca 26   train loss: 0.1964   val loss: 0.2164
 poca 27   train loss: 0.2366   val loss: 0.2161
 poca 28   train loss: 0.2266   val loss: 0.2158
 poca 29   train loss: 0.1876   val loss: 0.2156
 poca 30   train loss: 0.2536   val loss: 0.2153
 poca 31   train loss: 0.2291   val loss: 0.2150
 poca 32   train loss: 0.1639   val loss: 0.2148
 poca 33   train loss: 0.1652   val loss: 0.2146
 poca 34   train loss: 0.1752   val loss: 0.2143
 poca 35   train loss: 0.2564   val loss: 0.2141
 poca 36   train loss: 0.1875   val loss: 0.2138
